Name,Group,Measured,Modelled,Res,Wt,WtMeas,WtMod,WtRes,SD,NatWt,
ten17,tensio,-2.330080,-2.528019,0.1979386,1.000000,-2.330080,-2.528019,0.1979386,0.3378667,2.959747,
ten18,tensio,-2.425947,-2.528019,0.1020718,1.000000,-2.425947,-2.528019,0.1020718,0.3378667,2.959747,
ten19,tensio,-2.441447,-1.958426,-0.4830206,1.000000,-2.441447,-1.958426,-0.4830206,0.3378667,2.959747,
ten20,tensio,-2.448909,-1.818377,-0.6305323,1.000000,-2.448909,-1.818377,-0.6305323,0.3378667,2.959747,
ten21,tensio,-2.444317,-1.778463,-0.6658539,1.000000,-2.444317,-1.778463,-0.6658539,0.3378667,2.959747,
ten22,tensio,-2.430540,-1.741214,-0.6893256,1.000000,-2.430540,-1.741214,-0.6893256,0.3378667,2.959747,
ten23,tensio,-2.312285,-1.706306,-0.6059787,1.000000,-2.312285,-1.706306,-0.6059787,0.3378667,2.959747,
ten24,tensio,-2.175086,-1.706306,-0.4687801,1.000000,-2.175086,-1.706306,-0.4687801,0.3378667,2.959747,
ten25,tensio,-2.123995,-1.673472,-0.4505234,1.000000,-2.123995,-1.673472,-0.4505234,0.3378667,2.959747,
ten26,tensio,-2.107348,-1.673472,-0.4338759,1.000000,-2.107348,-1.673472,-0.4338759,0.3378667,2.959747,
ten27,tensio,-2.097015,-1.673472,-0.4235429,1.000000,-2.097015,-1.673472,-0.4235429,0.3378667,2.959747,
ten28,tensio,-2.091848,-1.642482,-0.4493665,1.000000,-2.091848,-1.642482,-0.4493665,0.3378667,2.959747,
ten29,tensio,-2.103330,-1.642482,-0.4608475,1.000000,-2.103330,-1.642482,-0.4608475,0.3378667,2.959747,
ten30,tensio,-2.118255,-1.642482,-0.4757729,1.000000,-2.118255,-1.642482,-0.4757729,0.3378667,2.959747,
ten31,tensio,-2.142365,-1.642482,-0.4998831,1.000000,-2.142365,-1.642482,-0.4998831,0.3378667,2.959747,
ten32,tensio,-2.164753,-1.642482,-0.5222712,1.000000,-2.164753,-1.642482,-0.5222712,0.3378667,2.959747,
ten33,tensio,-2.190586,-1.642482,-0.5481035,1.000000,-2.190586,-1.642482,-0.5481035,0.3378667,2.959747,
ten34,tensio,-2.212400,-1.642482,-0.5699175,1.000000,-2.212400,-1.642482,-0.5699175,0.3378667,2.959747,
ten35,tensio,-2.234214,-1.673472,-0.5607415,1.000000,-2.234214,-1.673472,-0.5607415,0.3378667,2.959747,
ten36,tensio,-2.252009,-1.673472,-0.5785372,1.000000,-2.252009,-1.673472,-0.5785372,0.3378667,2.959747,
ten37,tensio,-2.268083,-1.706306,-0.5617767,1.000000,-2.268083,-1.706306,-0.5617767,0.3378667,2.959747,
ten38,tensio,-2.281860,-1.706306,-0.5755539,1.000000,-2.281860,-1.706306,-0.5755539,0.3378667,2.959747,
ten39,tensio,-2.293341,-1.778463,-0.5148780,1.000000,-2.293341,-1.778463,-0.5148780,0.3378667,2.959747,
ten40,tensio,-2.302526,-1.778463,-0.5240628,1.000000,-2.302526,-1.778463,-0.5240628,0.3378667,2.959747,
ten41,tensio,-2.311711,-1.818377,-0.4933337,1.000000,-2.311711,-1.818377,-0.4933337,0.3378667,2.959747,
ten42,tensio,-2.318025,-1.861342,-0.4566833,1.000000,-2.318025,-1.861342,-0.4566833,0.3378667,2.959747,
ten43,tensio,-2.324340,-1.861342,-0.4629978,1.000000,-2.324340,-1.861342,-0.4629978,0.3378667,2.959747,
ten44,tensio,-2.330654,-1.907831,-0.4228234,1.000000,-2.330654,-1.907831,-0.4228234,0.3378667,2.959747,
ten45,tensio,-2.336395,-1.907831,-0.4285639,1.000000,-2.336395,-1.907831,-0.4285639,0.3378667,2.959747,
ten46,tensio,-2.340987,-1.907831,-0.4331564,1.000000,-2.340987,-1.907831,-0.4331564,0.3378667,2.959747,
ten47,tensio,-2.345006,-1.958426,-0.3865797,1.000000,-2.345006,-1.958426,-0.3865797,0.3378667,2.959747,
ten48,tensio,-2.350172,-1.958426,-0.3917462,1.000000,-2.350172,-1.958426,-0.3917462,0.3378667,2.959747,
ten49,tensio,-2.353042,-1.958426,-0.3946165,1.000000,-2.353042,-1.958426,-0.3946165,0.3378667,2.959747,
ten50,tensio,-2.356487,-2.013857,-0.3426298,1.000000,-2.356487,-2.013857,-0.3426298,0.3378667,2.959747,
ten51,tensio,-2.360505,-2.013857,-0.3466482,1.000000,-2.360505,-2.013857,-0.3466482,0.3378667,2.959747,
ten52,tensio,-2.362801,-2.013857,-0.3489444,1.000000,-2.362801,-2.013857,-0.3489444,0.3378667,2.959747,
ten53,tensio,-2.365672,-2.013857,-0.3518146,1.000000,-2.365672,-2.013857,-0.3518146,0.3378667,2.959747,
ten54,tensio,-2.367394,-2.075052,-0.2923418,1.000000,-2.367394,-2.075052,-0.2923418,0.3378667,2.959747,
ten55,tensio,-2.370838,-2.075052,-0.2957861,1.000000,-2.370838,-2.075052,-0.2957861,0.3378667,2.959747,
ten56,tensio,-2.373134,-2.075052,-0.2980823,1.000000,-2.373134,-2.075052,-0.2980823,0.3378667,2.959747,
ten57,tensio,-2.375431,-2.075052,-0.3003785,1.000000,-2.375431,-2.075052,-0.3003785,0.3378667,2.959747,
ten58,tensio,-2.376005,-2.075052,-0.3009526,1.000000,-2.376005,-2.075052,-0.3009526,0.3378667,2.959747,
ten59,tensio,-2.378875,-2.075052,-0.3038229,1.000000,-2.378875,-2.075052,-0.3038229,0.3378667,2.959747,
ten60,tensio,-2.380023,-2.143213,-0.2368100,1.000000,-2.380023,-2.143213,-0.2368100,0.3378667,2.959747,
ten61,tensio,-2.382893,-2.143213,-0.2396802,1.000000,-2.382893,-2.143213,-0.2396802,0.3378667,2.959747,
ten62,tensio,-2.384041,-2.143213,-0.2408283,1.000000,-2.384041,-2.143213,-0.2408283,0.3378667,2.959747,
ten63,tensio,-2.386338,-2.143213,-0.2431245,1.000000,-2.386338,-2.143213,-0.2431245,0.3378667,2.959747,
ten64,tensio,-2.388634,-2.143213,-0.2454208,1.000000,-2.388634,-2.143213,-0.2454208,0.3378667,2.959747,
ten65,tensio,-2.389782,-2.143213,-0.2465689,1.000000,-2.389782,-2.143213,-0.2465689,0.3378667,2.959747,
ten66,tensio,-2.391504,-2.143213,-0.2482910,1.000000,-2.391504,-2.143213,-0.2482910,0.3378667,2.959747,
ten67,tensio,-2.392078,-2.219933,-0.1721451,1.000000,-2.392078,-2.219933,-0.1721451,0.3378667,2.959747,
ten68,tensio,-2.394374,-2.219933,-0.1744413,1.000000,-2.394374,-2.219933,-0.1744413,0.3378667,2.959747,
ten69,tensio,-2.396096,-2.219933,-0.1761634,1.000000,-2.396096,-2.219933,-0.1761634,0.3378667,2.959747,
ten70,tensio,-2.397245,-2.219933,-0.1773115,1.000000,-2.397245,-2.219933,-0.1773115,0.3378667,2.959747,
ten71,tensio,-2.399541,-2.219933,-0.1796078,1.000000,-2.399541,-2.219933,-0.1796078,0.3378667,2.959747,
ten72,tensio,-2.401837,-2.219933,-0.1819040,1.000000,-2.401837,-2.219933,-0.1819040,0.3378667,2.959747,
ten73,tensio,-2.402985,-2.219933,-0.1830521,1.000000,-2.402985,-2.219933,-0.1830521,0.3378667,2.959747,
ten74,tensio,-2.400689,-2.219933,-0.1807559,1.000000,-2.400689,-2.219933,-0.1807559,0.3378667,2.959747,
ten75,tensio,-2.404133,-2.219933,-0.1842002,1.000000,-2.404133,-2.219933,-0.1842002,0.3378667,2.959747,
ten76,tensio,-2.405855,-2.219933,-0.1859223,1.000000,-2.405855,-2.219933,-0.1859223,0.3378667,2.959747,
ten77,tensio,-2.407577,-2.219933,-0.1876445,1.000000,-2.407577,-2.219933,-0.1876445,0.3378667,2.959747,
ten78,tensio,-2.408726,-2.219933,-0.1887926,1.000000,-2.408726,-2.219933,-0.1887926,0.3378667,2.959747,
ten79,tensio,-2.410448,-2.307380,-0.1030678,1.000000,-2.410448,-2.307380,-0.1030678,0.3378667,2.959747,
ten80,tensio,-2.412170,-2.307380,-0.1047899,1.000000,-2.412170,-2.307380,-0.1047899,0.3378667,2.959747,
ten81,tensio,-2.412744,-2.307380,-0.1053640,1.000000,-2.412744,-2.307380,-0.1053640,0.3378667,2.959747,
ten82,tensio,-2.415040,-2.307380,-0.1076602,1.000000,-2.415040,-2.307380,-0.1076602,0.3378667,2.959747,
ten83,tensio,-2.415040,-2.307380,-0.1076602,1.000000,-2.415040,-2.307380,-0.1076602,0.3378667,2.959747,
ten84,tensio,-2.417910,-2.307380,-0.1105304,1.000000,-2.417910,-2.307380,-0.1105304,0.3378667,2.959747,
ten85,tensio,-2.417910,-2.307380,-0.1105304,1.000000,-2.417910,-2.307380,-0.1105304,0.3378667,2.959747,
ten86,tensio,-2.419633,-2.307380,-0.1122526,1.000000,-2.419633,-2.307380,-0.1122526,0.3378667,2.959747,
ten87,tensio,-2.420207,-2.307380,-0.1128267,1.000000,-2.420207,-2.307380,-0.1128267,0.3378667,2.959747,
ten88,tensio,-2.419633,-2.307380,-0.1122526,1.000000,-2.419633,-2.307380,-0.1122526,0.3378667,2.959747,
ten89,tensio,-2.422503,-2.307380,-0.1151229,1.000000,-2.422503,-2.307380,-0.1151229,0.3378667,2.959747,
ten90,tensio,-2.423077,-2.307380,-0.1156969,1.000000,-2.423077,-2.307380,-0.1156969,0.3378667,2.959747,
ten91,tensio,-2.423077,-2.307380,-0.1156969,1.000000,-2.423077,-2.307380,-0.1156969,0.3378667,2.959747,
ten92,tensio,-2.424225,-2.307380,-0.1168450,1.000000,-2.424225,-2.307380,-0.1168450,0.3378667,2.959747,
ten93,tensio,-2.425373,-2.307380,-0.1179931,1.000000,-2.425373,-2.307380,-0.1179931,0.3378667,2.959747,
ten94,tensio,-2.427095,-2.307380,-0.1197153,1.000000,-2.427095,-2.307380,-0.1197153,0.3378667,2.959747,
ten95,tensio,-2.429392,-2.307380,-0.1220115,1.000000,-2.429392,-2.307380,-0.1220115,0.3378667,2.959747,
ten96,tensio,-2.424799,-2.408596,-1.6203082E-02,1.000000,-2.424799,-2.408596,-1.6203082E-02,0.3378667,2.959747,
