Name,Group,Measured,Modelled,Res,Wt,WtMeas,WtMod,WtRes,SD,NatWt,
ten24,tensio,-0.7772675,-0.7629350,-1.4332509E-02,1.000000,-0.7772675,-0.7629350,-1.4332509E-02,82.95616,1.2054560E-02,
ten25,tensio,-0.7256028,-0.7408320,1.5229245E-02,1.000000,-0.7256028,-0.7408320,1.5229245E-02,82.95616,1.2054560E-02,
ten26,tensio,-0.7020666,-0.7408320,3.8765410E-02,1.000000,-0.7020666,-0.7408320,3.8765410E-02,82.95616,1.2054560E-02,
ten27,tensio,-0.6946039,-0.7408320,4.6228096E-02,1.000000,-0.6946039,-0.7408320,4.6228096E-02,82.95616,1.2054560E-02,
ten28,tensio,-0.7072331,-0.7408320,3.3598935E-02,1.000000,-0.7072331,-0.7408320,3.3598935E-02,82.95616,1.2054560E-02,
ten29,tensio,-0.7439724,-0.7408320,-3.1404455E-03,1.000000,-0.7439724,-0.7408320,-3.1404455E-03,82.95616,1.2054560E-02,
ten30,tensio,-0.7686567,-0.7516640,-1.6992716E-02,1.000000,-0.7686567,-0.7516640,-1.6992716E-02,82.95616,1.2054560E-02,
ten31,tensio,-0.7537313,-0.7516640,-2.0673433E-03,1.000000,-0.7537313,-0.7516640,-2.0673433E-03,82.95616,1.2054560E-02,
ten32,tensio,-0.7675086,-0.7629350,-4.5736108E-03,1.000000,-0.7675086,-0.7629350,-4.5736108E-03,82.95616,1.2054560E-02,
ten33,tensio,-0.7789897,-0.7746860,-4.3036670E-03,1.000000,-0.7789897,-0.7746860,-4.3036670E-03,82.95616,1.2054560E-02,
ten34,tensio,-0.7910448,-0.7869640,-4.0807761E-03,1.000000,-0.7910448,-0.7869640,-4.0807761E-03,82.95616,1.2054560E-02,
ten35,tensio,-0.8036739,-0.7998200,-3.8539380E-03,1.000000,-0.8036739,-0.7998200,-3.8539380E-03,82.95616,1.2054560E-02,
ten36,tensio,-0.8174512,-0.8133150,-4.1362055E-03,1.000000,-0.8174512,-0.8133150,-4.1362055E-03,82.95616,1.2054560E-02,
ten37,tensio,-0.8318025,-0.8133150,-1.8487526E-02,1.000000,-0.8318025,-0.8133150,-1.8487526E-02,82.95616,1.2054560E-02,
ten38,tensio,-0.8329506,-0.8275160,-5.4346315E-03,1.000000,-0.8329506,-0.8275160,-5.4346315E-03,82.95616,1.2054560E-02,
ten39,tensio,-0.8381171,-0.8425020,4.3848932E-03,1.000000,-0.8381171,-0.8425020,4.3848932E-03,82.95616,1.2054560E-02,
ten40,tensio,-0.8513203,-0.8425020,-8.8183215E-03,1.000000,-0.8513203,-0.8425020,-8.8183215E-03,82.95616,1.2054560E-02,
ten41,tensio,-0.8645235,-0.8583670,-6.1565362E-03,1.000000,-0.8645235,-0.8583670,-6.1565362E-03,82.95616,1.2054560E-02,
ten42,tensio,-0.8788749,-0.8583670,-2.0507856E-02,1.000000,-0.8788749,-0.8583670,-2.0507856E-02,82.95616,1.2054560E-02,
ten43,tensio,-0.8903559,-0.8752170,-1.5138913E-02,1.000000,-0.8903559,-0.8752170,-1.5138913E-02,82.95616,1.2054560E-02,
ten44,tensio,-0.8943743,-0.8752170,-1.9157282E-02,1.000000,-0.8943743,-0.8752170,-1.9157282E-02,82.95616,1.2054560E-02,
ten45,tensio,-0.9144661,-0.8752170,-3.9249131E-02,1.000000,-0.9144661,-0.8752170,-3.9249131E-02,82.95616,1.2054560E-02,
ten46,tensio,-0.9282434,-0.8931800,-3.5063398E-02,1.000000,-0.9282434,-0.8931800,-3.5063398E-02,82.95616,1.2054560E-02,
ten47,tensio,-0.9414466,-0.8931800,-4.8266613E-02,1.000000,-0.9414466,-0.8931800,-4.8266613E-02,82.95616,1.2054560E-02,
ten48,tensio,-0.9517796,-0.8931800,-5.8599564E-02,1.000000,-0.9517796,-0.8931800,-5.8599564E-02,82.95616,1.2054560E-02,
ten49,tensio,-0.9603904,-0.9124080,-4.7982356E-02,1.000000,-0.9603904,-0.9124080,-4.7982356E-02,82.95616,1.2054560E-02,
ten50,tensio,-0.9684271,-0.9124080,-5.6019095E-02,1.000000,-0.9684271,-0.9124080,-5.6019095E-02,82.95616,1.2054560E-02,
ten51,tensio,-0.9770379,-0.9124080,-6.4629887E-02,1.000000,-0.9770379,-0.9124080,-6.4629887E-02,82.95616,1.2054560E-02,
ten52,tensio,-0.9845006,-0.9124080,-7.2092574E-02,1.000000,-0.9845006,-0.9124080,-7.2092574E-02,82.95616,1.2054560E-02,
ten53,tensio,-0.9902411,-0.9330850,-5.7156102E-02,1.000000,-0.9902411,-0.9330850,-5.7156102E-02,82.95616,1.2054560E-02,
ten54,tensio,-0.9959816,-0.9330850,-6.2896630E-02,1.000000,-0.9959816,-0.9330850,-6.2896630E-02,82.95616,1.2054560E-02,
ten55,tensio,-1.000574,-0.9330850,-6.7489053E-02,1.000000,-1.000574,-0.9330850,-6.7489053E-02,82.95616,1.2054560E-02,
ten56,tensio,-1.007463,-0.9330850,-7.4377687E-02,1.000000,-1.007463,-0.9330850,-7.4377687E-02,82.95616,1.2054560E-02,
ten57,tensio,-1.012055,-0.9554320,-5.6623109E-02,1.000000,-1.012055,-0.9554320,-5.6623109E-02,82.95616,1.2054560E-02,
ten58,tensio,-1.016648,-0.9554320,-6.1215532E-02,1.000000,-1.016648,-0.9554320,-6.1215532E-02,82.95616,1.2054560E-02,
ten59,tensio,-1.021240,-0.9554320,-6.5807954E-02,1.000000,-1.021240,-0.9554320,-6.5807954E-02,82.95616,1.2054560E-02,
ten60,tensio,-1.025832,-0.9554320,-7.0400377E-02,1.000000,-1.025832,-0.9554320,-7.0400377E-02,82.95616,1.2054560E-02,
ten61,tensio,-1.029277,-0.9554320,-7.3844693E-02,1.000000,-1.029277,-0.9554320,-7.3844693E-02,82.95616,1.2054560E-02,
ten62,tensio,-1.033295,-0.9554320,-7.7863063E-02,1.000000,-1.033295,-0.9554320,-7.7863063E-02,82.95616,1.2054560E-02,
ten63,tensio,-1.037887,-0.9797240,-5.8163486E-02,1.000000,-1.037887,-0.9797240,-5.8163486E-02,82.95616,1.2054560E-02,
ten64,tensio,-1.041906,-0.9797240,-6.2181855E-02,1.000000,-1.041906,-0.9797240,-6.2181855E-02,82.95616,1.2054560E-02,
ten65,tensio,-1.045350,-0.9797240,-6.5626172E-02,1.000000,-1.045350,-0.9797240,-6.5626172E-02,82.95616,1.2054560E-02,
ten66,tensio,-1.048220,-0.9797240,-6.8496436E-02,1.000000,-1.048220,-0.9797240,-6.8496436E-02,82.95616,1.2054560E-02,
ten67,tensio,-1.052813,-0.9797240,-7.3088859E-02,1.000000,-1.052813,-0.9797240,-7.3088859E-02,82.95616,1.2054560E-02,
ten68,tensio,-1.054535,-0.9797240,-7.4811017E-02,1.000000,-1.054535,-0.9797240,-7.4811017E-02,82.95616,1.2054560E-02,
ten69,tensio,-1.058553,-0.9797240,-7.8829387E-02,1.000000,-1.058553,-0.9797240,-7.8829387E-02,82.95616,1.2054560E-02,
ten70,tensio,-1.061424,-1.006305,-5.5118651E-02,1.000000,-1.061424,-1.006305,-5.5118651E-02,82.95616,1.2054560E-02,
ten71,tensio,-1.064294,-1.006305,-5.7988915E-02,1.000000,-1.064294,-1.006305,-5.7988915E-02,82.95616,1.2054560E-02,
ten72,tensio,-1.068312,-1.006305,-6.2007285E-02,1.000000,-1.068312,-1.006305,-6.2007285E-02,82.95616,1.2054560E-02,
ten73,tensio,-1.069460,-1.006305,-6.3155390E-02,1.000000,-1.069460,-1.006305,-6.3155390E-02,82.95616,1.2054560E-02,
ten74,tensio,-1.072905,-1.006305,-6.6599707E-02,1.000000,-1.072905,-1.006305,-6.6599707E-02,82.95616,1.2054560E-02,
ten75,tensio,-1.075201,-1.006305,-6.8895918E-02,1.000000,-1.075201,-1.006305,-6.8895918E-02,82.95616,1.2054560E-02,
ten76,tensio,-1.077497,-1.006305,-7.1192130E-02,1.000000,-1.077497,-1.006305,-7.1192130E-02,82.95616,1.2054560E-02,
ten77,tensio,-1.081515,-1.006305,-7.5210499E-02,1.000000,-1.081515,-1.006305,-7.5210499E-02,82.95616,1.2054560E-02,
ten78,tensio,-1.083238,-1.006305,-7.6932658E-02,1.000000,-1.083238,-1.006305,-7.6932658E-02,82.95616,1.2054560E-02,
ten79,tensio,-1.086108,-1.035610,-5.0497922E-02,1.000000,-1.086108,-1.035610,-5.0497922E-02,82.95616,1.2054560E-02,
ten80,tensio,-1.088404,-1.035610,-5.2794133E-02,1.000000,-1.088404,-1.035610,-5.2794133E-02,82.95616,1.2054560E-02,
ten81,tensio,-1.091848,-1.035610,-5.6238450E-02,1.000000,-1.091848,-1.035610,-5.6238450E-02,82.95616,1.2054560E-02,
ten82,tensio,-1.092997,-1.035610,-5.7386556E-02,1.000000,-1.092997,-1.035610,-5.7386556E-02,82.95616,1.2054560E-02,
ten83,tensio,-1.096441,-1.035610,-6.0830873E-02,1.000000,-1.096441,-1.035610,-6.0830873E-02,82.95616,1.2054560E-02,
ten84,tensio,-1.098163,-1.035610,-6.2553031E-02,1.000000,-1.098163,-1.035610,-6.2553031E-02,82.95616,1.2054560E-02,
ten85,tensio,-1.100459,-1.035610,-6.4849242E-02,1.000000,-1.100459,-1.035610,-6.4849242E-02,82.95616,1.2054560E-02,
ten86,tensio,-1.103904,-1.035610,-6.8293559E-02,1.000000,-1.103904,-1.035610,-6.8293559E-02,82.95616,1.2054560E-02,
ten87,tensio,-1.106200,-1.035610,-7.0589770E-02,1.000000,-1.106200,-1.035610,-7.0589770E-02,82.95616,1.2054560E-02,
ten88,tensio,-1.106200,-1.035610,-7.0589770E-02,1.000000,-1.106200,-1.035610,-7.0589770E-02,82.95616,1.2054560E-02,
ten89,tensio,-1.108496,-1.035610,-7.2885982E-02,1.000000,-1.108496,-1.035610,-7.2885982E-02,82.95616,1.2054560E-02,
ten90,tensio,-1.111940,-1.035610,-7.6330299E-02,1.000000,-1.111940,-1.035610,-7.6330299E-02,82.95616,1.2054560E-02,
ten91,tensio,-1.114811,-1.068204,-4.6606563E-02,1.000000,-1.114811,-1.068204,-4.6606563E-02,82.95616,1.2054560E-02,
ten92,tensio,-1.115385,-1.068204,-4.7180615E-02,1.000000,-1.115385,-1.068204,-4.7180615E-02,82.95616,1.2054560E-02,
ten93,tensio,-1.118255,-1.068204,-5.0050879E-02,1.000000,-1.118255,-1.068204,-5.0050879E-02,82.95616,1.2054560E-02,
ten94,tensio,-1.120551,-1.068204,-5.2347091E-02,1.000000,-1.120551,-1.068204,-5.2347091E-02,82.95616,1.2054560E-02,
ten95,tensio,-1.128014,-1.068204,-5.9809777E-02,1.000000,-1.128014,-1.068204,-5.9809777E-02,82.95616,1.2054560E-02,
ten96,tensio,-1.122273,-1.068204,-5.4069249E-02,1.000000,-1.122273,-1.068204,-5.4069249E-02,82.95616,1.2054560E-02,
msbc25,surf,8.0000000E-02,0.000000,8.0000000E-02,10000.00,800.0000,0.000000,800.0000,8.2956159E-03,120.5456,
